qualified_name,path,line,folder,platform,owner,risk,status,interaction,complexity,callers,calls,shared_state
HMI.update,desktop_app/robot_app/hmi/index.html,2001,hmi/canonica,Windows/Android,HMI / operador,Medio,interno,síncrona,5,_process; _uiTelem; actualizarBarra; applyBackendTelemetry; autoScale; clearTelemetryTrail; create_app; drawPlan; init; initChart; updateTelemetryMap,add,parada/cierre
HMI.init,desktop_app/robot_app/hmi/index.html,2016,hmi/canonica,Windows/Android,HMI / operador,Medio,sin llamada interna detectada,síncrona,1,,_initCharts; addStep; clearRobotMemory; ockhamReturn; removeLastStep; start; stopAndReset; updateLabels; updatePreview,
HMI._chartOptions,desktop_app/robot_app/hmi/index.html,2038,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,1,_initCharts,,
HMI._initCharts,desktop_app/robot_app/hmi/index.html,2055,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,5,init,_chartOptions,
HMI.resizeCharts,desktop_app/robot_app/hmi/index.html,2080,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,3,toggleCinema,,
HMI.clearTelemetryTrail,desktop_app/robot_app/hmi/index.html,2084,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,2,addStep; ockhamReturn; stopAndReset,update,
HMI.updateLabels,desktop_app/robot_app/hmi/index.html,2088,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,2,init,updatePreview,
HMI.updatePreview,desktop_app/robot_app/hmi/index.html,2102,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,4,init; updateLabels,,
HMI.addStep,desktop_app/robot_app/hmi/index.html,2109,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,cola/evento,8,init,add; appendLimited; autoScale; clearTelemetryTrail; drawPlan; updateListUI,telemetría
HMI.removeLastStep,desktop_app/robot_app/hmi/index.html,2137,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,cola/evento,4,init,add; autoScale; drawPlan; updateListUI,telemetría
HMI.appendLimited,desktop_app/robot_app/hmi/index.html,2148,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,cola/evento,2,addStep,,
HMI.updateListUI,desktop_app/robot_app/hmi/index.html,2155,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,cola/evento,9,addStep; clearRobotMemory; failRoute; ockhamReturn; onMission; removeLastStep; start; stopAndReset,,
HMI.drawPlan,desktop_app/robot_app/hmi/index.html,2169,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,cola/evento,2,addStep; clearRobotMemory; ockhamReturn; onMission; removeLastStep; start; stopAndReset,update,
HMI.autoScale,desktop_app/robot_app/hmi/index.html,2174,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,cola/evento,4,addStep; ockhamReturn; removeLastStep,update,
HMI.updateTelemetryMap,desktop_app/robot_app/hmi/index.html,2189,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,4,_process,update,
HMI.toggleCinema,desktop_app/robot_app/hmi/index.html,2202,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,1,init,resizeCharts,
HMI.lockTabs,desktop_app/robot_app/hmi/index.html,2207,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,2,ockhamReturn; start,add,
HMI.unlockTabs,desktop_app/robot_app/hmi/index.html,2213,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,1,clearRobotMemory; failRoute; onMission; stopAndReset,,
HMI.start,desktop_app/robot_app/hmi/index.html,2217,hmi/canonica,Windows/Android,HMI / operador,Medio,interno,cola/evento,8,__init__; close_application; connect; init; main; reconnect,add; api; drawPlan; lockTabs; updateListUI,
HMI.onRobotEvent,desktop_app/robot_app/hmi/index.html,2232,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,1,consumeBackend,,
HMI.onMission,desktop_app/robot_app/hmi/index.html,2233,hmi/canonica,Windows/Android,HMI / operador,Medio,interno,síncrona,12,consumeBackend,add; drawPlan; failRoute; unlockTabs; updateListUI,
HMI.onFsmIdle,desktop_app/robot_app/hmi/index.html,2255,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,1,_process,,
HMI.failRoute,desktop_app/robot_app/hmi/index.html,2256,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,1,onMission,add; unlockTabs; updateListUI,
HMI.stopAndReset,desktop_app/robot_app/hmi/index.html,2261,hmi/canonica,Windows/Android,HMI / operador,Medio,interno,cola/evento,7,init,add; api; clearTelemetryTrail; drawPlan; unlockTabs; updateListUI,telemetría
HMI.clearRobotMemory,desktop_app/robot_app/hmi/index.html,2282,hmi/canonica,Windows/Android,HMI / operador,Medio,interno,asíncrona,4,init,add; api; drawPlan; unlockTabs; updateListUI,
HMI.ockhamReturn,desktop_app/robot_app/hmi/index.html,2292,hmi/canonica,Windows/Android,HMI / operador,Medio,interno,cola/evento,7,init,add; api; autoScale; clearTelemetryTrail; drawPlan; lockTabs; updateListUI,telemetría
HMI.init,desktop_app/robot_app/hmi/index.html,2314,hmi/canonica,Windows/Android,HMI / operador,Bajo,sin llamada interna detectada,síncrona,1,,,
HMI.init,desktop_app/robot_app/hmi/index.html,2333,hmi/canonica,Windows/Android,HMI / operador,Bajo,sin llamada interna detectada,síncrona,3,,end; move; start,
HMI._pos,desktop_app/robot_app/hmi/index.html,2347,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,3,move,,
HMI._sendManual,desktop_app/robot_app/hmi/index.html,2352,hmi/canonica,Windows/Android,HMI / operador,Medio,interno,síncrona,8,end; move; start,send,
HMI.start,desktop_app/robot_app/hmi/index.html,2361,hmi/canonica,Windows/Android,HMI / operador,Medio,interno,síncrona,12,__init__; close_application; connect; init; main; reconnect,_sendManual; add; move,estado
HMI.move,desktop_app/robot_app/hmi/index.html,2372,hmi/canonica,Windows/Android,HMI / operador,Medio,interno,síncrona,13,init; start,_bars; _dirName; _pos; _sendManual; end,
HMI.end,desktop_app/robot_app/hmi/index.html,2398,hmi/canonica,Windows/Android,HMI / operador,Medio,interno,síncrona,3,guardarCheckpoint; inicializarPersistenciaMision; init; liberarMisionAutonoma; move,_bars; _resetVis; _sendManual,
HMI._resetVis,desktop_app/robot_app/hmi/index.html,2408,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,1,end,,
HMI._bars,desktop_app/robot_app/hmi/index.html,2414,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,5,end; move,,
HMI._dirName,desktop_app/robot_app/hmi/index.html,2428,hmi/canonica,Windows/Android,HMI / operador,Bajo,interno,síncrona,18,move,,
HMI.init,desktop_app/robot_app/hmi/index.html,2440,hmi/canonica,Windows/Android,HMI / operador,Alto,sin llamada interna detectada,asíncrona,31,,add; clear; closeApplication; downloadTXT; end; initChart; loadHistory; send; setFilter; toggleCinema; update,telemetría; parada/cierre
